quote_id,line_no,customer_id,product_id,rep_id,quote_date,quantity,quoted_price,stage,approval_ref,exception_reason_code
Q-2025-000614,1,C017,P0064,R05,2025-05-05,17,8589.55,lost,DR-2025-0018,volume_ramp_concession
Q-2025-000615,1,C004,P0100,R04,2025-05-31,3,51313.72,won,,
Q-2025-000615,2,C004,P0022,R04,2025-05-31,4,10349.85,lost,,
Q-2025-000616,1,C003,P0025,R07,2025-05-31,20,10547.57,lost,,
Q-2025-000616,2,C003,P0024,R07,2025-05-31,9,9755.55,won,,
Q-2025-000617,1,C004,P0037,R12,2025-05-04,6,11856.89,won,,
Q-2025-000617,2,C004,P0022,R12,2025-05-04,7,10298.42,won,,
Q-2025-000618,1,C011,P0084,R03,2025-05-21,1,48932.17,won,,
Q-2025-000619,1,C002,P0067,R02,2025-05-03,10,7463.18,won,,
Q-2025-000620,1,C023,P0044,R11,2025-05-16,748,481.83,won,,
Q-2025-000620,2,C023,P0081,R11,2025-05-16,3,48465.89,lost,,
Q-2025-000621,1,C022,P0011,R10,2025-05-10,6,36443.05,lost,,
Q-2025-000622,1,C032,P0095,R08,2025-05-08,1,46007.5,lost,,
Q-2025-000623,1,C007,P0076,R07,2025-05-15,4,6815.94,won,,
Q-2025-000624,1,C029,P0088,R05,2025-05-02,1,56365.32,won,,
Q-2025-000624,2,C029,P0096,R05,2025-05-02,4,35753.99,won,,
Q-2025-000624,3,C029,P0003,R05,2025-05-02,8,33355.27,won,,
Q-2025-000625,1,C023,P0052,R11,2025-05-06,169,503.2,won,,
Q-2025-000625,2,C023,P0055,R11,2025-05-06,543,435.65,lost,,
Q-2025-000625,3,C023,P0060,R11,2025-05-06,711,435.57,lost,,
Q-2025-000626,1,C032,P0097,R06,2025-05-02,2,51403.13,lost,,
Q-2025-000627,1,C019,P0030,R07,2025-05-29,15,12230.62,won,,
Q-2025-000627,2,C019,P0022,R07,2025-05-29,3,11487.96,lost,,
Q-2025-000628,1,C023,P0044,R11,2025-05-16,716,481.16,lost,,
Q-2025-000628,2,C023,P0060,R11,2025-05-16,501,491.32,won,,
Q-2025-000628,3,C023,P0110,R11,2025-05-16,28,2035.91,won,,
Q-2025-000628,4,C023,P0055,R11,2025-05-16,280,435.0,won,,
Q-2025-000629,1,C012,P0114,R11,2025-05-10,8,2455.0,lost,,
Q-2025-000629,2,C012,P0097,R11,2025-05-10,3,49262.9,lost,,
Q-2025-000629,3,C012,P0120,R11,2025-05-10,15,2351.21,won,,
Q-2025-000630,1,C012,P0053,R12,2025-05-31,575,390.0,won,,
Q-2025-000630,2,C012,P0114,R12,2025-05-31,17,2465.56,won,,
Q-2025-000631,1,C040,P0041,R04,2025-05-26,566,394.97,won,,
Q-2025-000631,2,C040,P0039,R04,2025-05-26,6,12797.59,won,,
Q-2025-000632,1,C040,P0026,R04,2025-05-17,2,10564.13,won,,
Q-2025-000632,2,C040,P0031,R04,2025-05-17,3,9079.34,won,,
Q-2025-000633,1,C026,P0112,R06,2025-05-07,38,2551.43,won,,
Q-2025-000633,2,C026,P0120,R06,2025-05-07,34,2510.59,won,,
Q-2025-000634,1,C032,P0098,R08,2025-05-15,4,56145.38,lost,,
Q-2025-000634,2,C032,P0041,R08,2025-05-15,576,455.0,won,,
Q-2025-000635,1,C011,P0105,R11,2025-05-20,5,2062.01,lost,,
Q-2025-000635,2,C011,P0084,R11,2025-05-20,1,46333.74,lost,,
Q-2025-000635,3,C011,P0106,R11,2025-05-20,27,1913.42,won,,
Q-2025-000635,4,C011,P0091,R11,2025-05-20,4,51201.23,won,,
Q-2025-000636,1,C014,P0100,R02,2025-05-05,4,47782.08,won,,
Q-2025-000636,2,C014,P0086,R02,2025-05-05,4,40763.69,won,,
Q-2025-000636,3,C014,P0043,R02,2025-05-05,752,355.28,lost,,
Q-2025-000637,1,C034,P0063,R10,2025-05-30,2,7267.7,won,,
Q-2025-000638,1,C023,P0055,R11,2025-05-21,310,485.76,won,,
Q-2025-000638,2,C023,P0052,R11,2025-05-21,500,501.94,won,,
Q-2025-000639,1,C011,P0083,R01,2025-05-23,4,46841.15,won,,
Q-2025-000639,2,C011,P0073,R01,2025-05-23,17,7982.03,won,,
Q-2025-000639,3,C011,P0091,R01,2025-05-23,2,44876.4,lost,,
Q-2025-000639,4,C011,P0105,R01,2025-05-23,39,2065.41,won,,
Q-2025-000640,1,C017,P0001,R05,2025-05-12,6,30088.3,won,,
Q-2025-000640,2,C017,P0053,R05,2025-05-12,421,383.95,lost,,
Q-2025-000641,1,C014,P0043,R02,2025-05-20,285,354.5,lost,,
Q-2025-000642,1,C032,P0044,R08,2025-05-08,125,545.86,won,,
Q-2025-000643,1,C037,P0091,R01,2025-05-23,2,50260.77,won,,
Q-2025-000643,2,C037,P0019,R01,2025-05-23,1,38739.34,won,,
Q-2025-000644,1,C004,P0029,R04,2025-05-13,19,11819.97,won,,
Q-2025-000644,2,C004,P0037,R04,2025-05-13,18,11865.23,lost,,
Q-2025-000645,1,C008,P0019,R08,2025-05-25,5,38546.95,won,,
Q-2025-000646,1,C011,P0080,R11,2025-05-14,18,7579.98,won,,
Q-2025-000647,1,C027,P0079,R03,2025-05-10,18,10257.19,won,,
Q-2025-000648,1,C040,P0024,R01,2025-05-17,9,9343.19,won,,
Q-2025-000648,2,C040,P0057,R01,2025-05-17,415,436.41,won,,
Q-2025-000649,1,C020,P0048,R08,2025-05-14,423,562.04,lost,,
Q-2025-000650,1,C009,P0094,R09,2025-05-03,1,46474.81,won,,
Q-2025-000650,2,C009,P0093,R09,2025-05-03,3,41153.68,won,,
Q-2025-000651,1,C019,P0022,R07,2025-05-04,18,11539.51,lost,,
Q-2025-000651,2,C019,P0040,R07,2025-05-04,11,11484.62,lost,,
Q-2025-000651,3,C019,P0103,R07,2025-05-04,36,2260.79,lost,,
Q-2025-000651,4,C019,P0021,R07,2025-05-04,8,12097.16,won,,
Q-2025-000652,1,C038,P0073,R02,2025-05-02,14,9138.1,lost,,
Q-2025-000652,2,C038,P0071,R02,2025-05-02,6,9133.78,lost,,
Q-2025-000652,3,C038,P0114,R02,2025-05-02,6,2171.17,won,,
Q-2025-000652,4,C038,P0065,R02,2025-05-02,13,9176.83,lost,,
Q-2025-000653,1,C020,P0066,R08,2025-05-13,5,7995.33,won,,
Q-2025-000654,1,C034,P0023,R10,2025-05-22,4,9533.53,won,,
Q-2025-000655,1,C030,P0065,R06,2025-05-08,17,7318.28,lost,,
Q-2025-000655,2,C030,P0066,R06,2025-05-08,8,8161.66,won,,
Q-2025-000656,1,C027,P0039,R07,2025-05-19,19,13498.36,lost,,
Q-2025-000656,2,C027,P0036,R07,2025-05-19,16,14899.68,won,,
Q-2025-000657,1,C032,P0097,R08,2025-05-12,4,61009.13,won,,
Q-2025-000657,2,C032,P0051,R08,2025-05-12,355,481.88,won,,
Q-2025-000658,1,C019,P0022,R07,2025-05-25,5,10506.44,lost,,
Q-2025-000658,2,C019,P0103,R07,2025-05-25,6,2262.46,won,,
Q-2025-000659,1,C039,P0018,R03,2025-05-25,7,32518.68,won,,
Q-2025-000660,1,C038,P0065,R02,2025-05-04,4,9144.29,won,,
Q-2025-000661,1,C016,P0091,R04,2025-05-01,4,61291.02,won,,
Q-2025-000662,1,C006,P0089,R06,2025-05-10,1,49179.32,lost,,
Q-2025-000662,2,C006,P0016,R06,2025-05-10,4,39037.06,won,,
Q-2025-000662,3,C006,P0093,R06,2025-05-10,2,47346.4,won,,
Q-2025-000662,4,C006,P0017,R06,2025-05-10,3,36525.77,lost,,
Q-2025-000663,1,C017,P0049,R05,2025-05-06,651,370.02,won,,
Q-2025-000664,1,C027,P0079,R03,2025-05-18,15,10244.24,won,,
Q-2025-000665,1,C009,P0080,R09,2025-05-16,20,7450.0,lost,,
Q-2025-000665,2,C009,P0094,R09,2025-05-16,4,46441.05,won,,
Q-2025-000666,1,C001,P0005,R01,2025-05-23,6,34073.4,won,,
Q-2025-000667,1,C034,P0097,R02,2025-06-29,2,43875.99,won,,
Q-2025-000667,2,C034,P0082,R02,2025-06-29,3,51231.39,lost,,
Q-2025-000668,1,C033,P0043,R09,2025-06-14,698,423.89,won,,
Q-2025-000669,1,C009,P0068,R06,2025-06-06,7,7717.9,lost,,
Q-2025-000669,2,C009,P0080,R06,2025-06-06,2,8338.71,lost,,
Q-2025-000669,3,C009,P0091,R06,2025-06-06,4,48880.96,won,,
Q-2025-000670,1,C034,P0023,R10,2025-06-19,19,9552.67,won,,
Q-2025-000671,1,C029,P0088,R05,2025-06-30,3,56197.61,lost,,
Q-2025-000672,1,C025,P0066,R01,2025-06-24,19,8424.51,won,,
Q-2025-000673,1,C009,P0068,R09,2025-06-27,15,7200.0,won,,
Q-2025-000673,2,C009,P0099,R09,2025-06-27,4,44852.73,won,,
Q-2025-000674,1,C021,P0003,R09,2025-06-12,7,27551.91,won,,
Q-2025-000675,1,C015,P0082,R03,2025-06-14,4,54287.1,won,,
Q-2025-000675,2,C015,P0062,R03,2025-06-14,6,7775.32,lost,,
Q-2025-000676,1,C010,P0087,R10,2025-06-09,1,41926.01,won,,
Q-2025-000676,2,C010,P0035,R10,2025-06-09,7,9607.99,won,,
Q-2025-000676,3,C010,P0055,R10,2025-06-09,95,362.5,lost,,
Q-2025-000677,1,C033,P0048,R09,2025-06-23,208,413.2,won,,
Q-2025-000678,1,C012,P0059,R02,2025-06-23,511,388.53,lost,,
Q-2025-000678,2,C012,P0053,R02,2025-06-23,340,433.1,lost,,
Q-2025-000679,1,C032,P0044,R09,2025-06-20,112,424.92,won,,
Q-2025-000679,2,C032,P0051,R09,2025-06-20,250,480.97,won,,
Q-2025-000680,1,C030,P0090,R06,2025-06-27,2,41295.55,won,,
Q-2025-000681,1,C021,P0020,R09,2025-06-26,3,30686.1,won,,
Q-2025-000681,2,C021,P0003,R09,2025-06-26,8,27688.58,won,,
Q-2025-000681,3,C021,P0107,R09,2025-06-26,38,2092.33,won,,
Q-2025-000682,1,C033,P0022,R09,2025-06-01,16,10820.85,won,,
Q-2025-000683,1,C007,P0053,R07,2025-06-20,257,397.36,won,,
Q-2025-000683,2,C007,P0043,R07,2025-06-20,447,423.51,lost,,
Q-2025-000683,3,C007,P0009,R07,2025-06-20,2,34772.51,lost,,
Q-2025-000683,4,C007,P0065,R07,2025-06-20,5,7529.53,won,,
Q-2025-000684,1,C024,P0054,R12,2025-06-13,596,433.32,won,,
Q-2025-000684,2,C024,P0060,R12,2025-06-13,520,499.18,lost,,
Q-2025-000684,3,C024,P0073,R12,2025-06-13,6,6787.35,won,,
Q-2025-000684,4,C024,P0024,R12,2025-06-13,12,10686.13,won,,
Q-2025-000685,1,C015,P0084,R03,2025-06-07,1,44159.34,won,,
Q-2025-000686,1,C009,P0099,R09,2025-06-17,3,45368.28,won,,
Q-2025-000686,2,C009,P0094,R09,2025-06-17,2,55608.85,won,,
Q-2025-000687,1,C002,P0060,R02,2025-06-04,528,506.89,won,,
Q-2025-000687,2,C002,P0073,R02,2025-06-04,13,7684.65,won,,
Q-2025-000688,1,C009,P0099,R09,2025-06-05,2,47815.48,lost,,
Q-2025-000688,2,C009,P0080,R09,2025-06-05,5,7450.0,lost,,
Q-2025-000689,1,C015,P0097,R03,2025-06-27,4,49974.16,won,,
Q-2025-000690,1,C032,P0041,R08,2025-06-06,773,496.51,lost,,
Q-2025-000690,2,C032,P0009,R08,2025-06-06,1,35933.02,won,,
Q-2025-000690,3,C032,P0011,R08,2025-06-06,1,36418.36,won,,
Q-2025-000691,1,C035,P0054,R11,2025-06-19,389,614.24,won,,
Q-2025-000691,2,C035,P0066,R11,2025-06-19,20,9255.74,won,,
Q-2025-000691,3,C035,P0047,R11,2025-06-19,549,459.24,won,,
Q-2025-000692,1,C016,P0073,R05,2025-06-26,11,8517.63,won,,
Q-2025-000693,1,C014,P0090,R06,2025-06-04,4,36296.69,won,,
Q-2025-000694,1,C037,P0098,R01,2025-06-07,1,52052.47,lost,,
Q-2025-000694,2,C037,P0006,R01,2025-06-07,7,30921.68,lost,,
Q-2025-000694,3,C037,P0056,R01,2025-06-07,243,450.44,lost,,
Q-2025-000695,1,C006,P0093,R06,2025-06-19,3,47251.63,lost,,
Q-2025-000695,2,C006,P0095,R06,2025-06-19,1,47440.73,won,,
Q-2025-000696,1,C038,P0071,R02,2025-06-04,10,9138.72,won,,
Q-2025-000697,1,C011,P0073,R11,2025-06-10,18,7946.61,lost,,
Q-2025-000698,1,C040,P0029,R05,2025-06-16,7,11029.77,lost,,
Q-2025-000698,2,C040,P0024,R05,2025-06-16,6,9281.5,won,,
Q-2025-000698,3,C040,P0058,R05,2025-06-16,229,406.3,won,,
Q-2025-000699,1,C027,P0039,R03,2025-06-16,6,13556.09,won,,
Q-2025-000699,2,C027,P0034,R03,2025-06-16,20,12981.33,won,,
Q-2025-000700,1,C013,P0029,R01,2025-06-16,18,13346.87,won,,
Q-2025-000700,2,C013,P0008,R01,2025-06-16,7,34652.65,lost,,
Q-2025-000701,1,C001,P0018,R01,2025-06-10,8,32376.58,lost,,
Q-2025-000702,1,C040,P0059,R04,2025-06-04,398,347.89,won,,
Q-2025-000702,2,C040,P0026,R04,2025-06-04,17,10614.47,won,,
Q-2025-000702,3,C040,P0053,R04,2025-06-04,301,340.22,won,,
Q-2025-000703,1,C016,P0092,R04,2025-06-12,2,60175.72,lost,DR-2025-0019,volume_ramp_concession
Q-2025-000704,1,C030,P0066,R06,2025-06-09,20,8155.77,lost,,
Q-2025-000704,2,C030,P0096,R06,2025-06-09,2,36650.02,lost,,
Q-2025-000704,3,C030,P0065,R06,2025-06-09,18,7321.63,won,,
Q-2025-000704,4,C030,P0073,R06,2025-06-09,15,7832.9,won,,
Q-2025-000705,1,C003,P0039,R03,2025-06-13,2,11382.69,lost,,
Q-2025-000705,2,C003,P0022,R03,2025-06-13,5,10032.72,won,,
Q-2025-000706,1,C033,P0033,R03,2025-06-24,20,11835.6,lost,,
Q-2025-000706,2,C033,P0041,R03,2025-06-24,95,467.24,won,,
Q-2025-000706,3,C033,P0054,R03,2025-06-24,433,549.11,won,,
Q-2025-000707,1,C018,P0089,R06,2025-06-21,4,54291.72,won,,
Q-2025-000708,1,C032,P0098,R08,2025-06-12,4,56178.64,won,,
Q-2025-000708,2,C032,P0051,R08,2025-06-12,597,481.84,lost,,
Q-2025-000708,3,C032,P0002,R08,2025-06-12,1,40265.94,lost,,
Q-2025-000710,1,C017,P0079,R05,2025-06-01,6,7472.54,won,,
Q-2025-000710,2,C017,P0049,R05,2025-06-01,454,425.21,won,,
Q-2025-000710,3,C017,P0042,R05,2025-06-01,712,397.32,won,,
Q-2025-000711,1,C027,P0034,R03,2025-06-02,13,12947.48,lost,,
Q-2025-000711,2,C027,P0025,R03,2025-06-02,11,13910.53,won,DR-2025-0020,competitive_displacement
Q-2025-000712,1,C040,P0034,R04,2025-06-13,19,9492.88,won,,
Q-2025-000713,1,C004,P0033,R04,2025-06-18,18,12736.68,won,DR-2025-0021,end_of_life_clearance
Q-2025-000713,2,C004,P0022,R04,2025-06-18,4,10893.08,lost,,
Q-2025-000714,1,C040,P0058,R04,2025-06-10,199,453.9,lost,,
Q-2025-000714,2,C040,P0045,R04,2025-06-10,348,394.16,won,,
Q-2025-000715,1,C004,P0029,R04,2025-06-20,10,11877.86,lost,,
Q-2025-000715,2,C004,P0033,R04,2025-06-20,3,11858.72,won,,
Q-2025-000715,3,C004,P0037,R04,2025-06-20,7,11805.6,won,,
Q-2025-000715,4,C004,P0023,R04,2025-06-20,18,10825.97,lost,,
Q-2025-000716,1,C032,P0081,R08,2025-06-04,3,52640.99,won,,
Q-2025-000717,1,C033,P0022,R09,2025-06-27,10,10750.52,won,,
Q-2025-000718,1,C026,P0059,R02,2025-06-02,158,420.47,won,,
Q-2025-000719,1,C011,P0084,R11,2025-06-11,4,49009.83,lost,,
Q-2025-000719,2,C011,P0091,R11,2025-06-11,2,44942.13,lost,,
Q-2025-000720,1,C016,P0065,R03,2025-06-01,5,7937.39,lost,,
Q-2025-000721,1,C013,P0023,R01,2025-06-27,2,10930.0,won,,
Q-2025-000722,1,C010,P0081,R10,2025-06-13,3,42200.49,won,,
Q-2025-000722,2,C010,P0034,R10,2025-06-13,4,11222.04,lost,,
Q-2025-000723,1,C013,P0013,R06,2025-06-23,5,32389.23,won,,
Q-2025-000723,2,C013,P0029,R06,2025-06-23,24,13295.29,won,,
Q-2025-000723,3,C013,P0022,R06,2025-06-23,5,11675.92,won,,
Q-2025-000724,1,C003,P0044,R01,2025-06-19,331,374.7,won,,
Q-2025-000725,1,C035,P0047,R11,2025-06-17,140,459.98,lost,,
Q-2025-000725,2,C035,P0048,R11,2025-06-17,651,534.42,lost,,
Q-2025-000726,1,C004,P0029,R10,2025-06-25,15,11831.98,lost,,
Q-2025-000727,1,C037,P0002,R01,2025-07-30,3,35316.14,lost,,
Q-2025-000727,2,C037,P0098,R01,2025-07-30,4,51754.47,won,,
Q-2025-000727,3,C037,P0019,R01,2025-07-30,8,38879.24,lost,,
Q-2025-000728,1,C012,P0053,R12,2025-07-22,132,504.13,won,,
Q-2025-000729,1,C002,P0065,R02,2025-07-03,4,7074.94,won,,
Q-2025-000730,1,C017,P0019,R05,2025-07-24,6,30510.94,won,,
Q-2025-000731,1,C010,P0087,R05,2025-07-15,3,41884.9,won,,
Q-2025-000732,1,C026,P0059,R02,2025-07-27,459,421.51,lost,,
Q-2025-000732,2,C026,P0050,R02,2025-07-27,71,526.47,lost,,
Q-2025-000732,3,C026,P0048,R02,2025-07-27,202,472.15,won,,
Q-2025-000733,1,C001,P0015,R01,2025-07-16,7,28865.48,lost,,
Q-2025-000733,2,C001,P0018,R01,2025-07-16,3,32591.77,won,,
Q-2025-000734,1,C040,P0027,R04,2025-07-15,4,10843.82,lost,,
Q-2025-000734,2,C040,P0059,R04,2025-07-15,77,346.97,won,,
Q-2025-000734,3,C040,P0057,R04,2025-07-15,324,435.11,won,,
Q-2025-000735,1,C009,P0095,R09,2025-07-01,4,41149.73,lost,,
Q-2025-000735,2,C009,P0068,R09,2025-07-01,6,7735.64,lost,,
Q-2025-000735,3,C009,P0080,R09,2025-07-01,18,7400.0,lost,,
Q-2025-000736,1,C005,P0049,R05,2025-07-15,273,443.25,won,,
Q-2025-000736,2,C005,P0009,R05,2025-07-15,5,29502.8,won,,
Q-2025-000736,3,C005,P0073,R05,2025-07-15,10,6731.85,won,,
Q-2025-000737,1,C004,P0022,R04,2025-07-10,17,10932.71,lost,,
Q-2025-000738,1,C017,P0079,R05,2025-07-09,2,6838.66,won,,
Q-2025-000738,2,C017,P0048,R05,2025-07-09,341,395.4,lost,,
Q-2025-000739,1,C008,P0104,R08,2025-07-20,7,2177.83,won,,
Q-2025-000739,2,C008,P0009,R08,2025-07-20,7,32501.01,won,,
Q-2025-000740,1,C014,P0094,R02,2025-07-10,2,41284.25,lost,,
Q-2025-000741,1,C003,P0024,R03,2025-07-04,14,9746.74,won,,
Q-2025-000741,2,C003,P0027,R03,2025-07-04,11,12931.55,lost,,
Q-2025-000741,3,C003,P0022,R03,2025-07-04,20,10040.05,won,,
Q-2025-000742,1,C011,P0073,R07,2025-07-15,4,7991.93,lost,,
Q-2025-000742,2,C011,P0091,R07,2025-07-15,4,51356.95,lost,,
Q-2025-000743,1,C006,P0005,R06,2025-07-21,7,36908.13,lost,,
Q-2025-000743,2,C006,P0084,R06,2025-07-21,3,47231.31,won,,
Q-2025-000744,1,C005,P0066,R05,2025-07-15,5,7310.59,lost,,
Q-2025-000745,1,C001,P0005,R01,2025-07-27,7,33956.44,won,,
Q-2025-000746,1,C001,P0003,R01,2025-07-05,2,28187.33,won,,
Q-2025-000747,1,C006,P0020,R06,2025-07-05,7,38758.29,lost,,
Q-2025-000747,2,C006,P0086,R06,2025-07-05,1,47200.03,lost,,
Q-2025-000747,3,C006,P0089,R06,2025-07-05,3,49221.33,won,,
Q-2025-000748,1,C002,P0065,R02,2025-07-09,18,7100.41,lost,,
Q-2025-000748,2,C002,P0107,R02,2025-07-09,32,2241.39,lost,,
Q-2025-000749,1,C008,P0106,R08,2025-07-12,30,2025.41,won,,
Q-2025-000749,2,C008,P0073,R08,2025-07-12,6,8233.27,won,,
Q-2025-000750,1,C029,P0096,R05,2025-07-20,3,37662.93,won,,
Q-2025-000750,2,C029,P0097,R05,2025-07-20,4,47455.14,won,,
Q-2025-000751,1,C006,P0093,R06,2025-07-15,4,47444.8,won,,
Q-2025-000752,1,C040,P0053,R04,2025-07-01,648,353.18,lost,,
Q-2025-000753,1,C006,P0091,R06,2025-07-05,3,58540.93,won,,
Q-2025-000754,1,C004,P0031,R04,2025-07-03,21,11852.66,won,,
Q-2025-000754,2,C004,P0022,R04,2025-07-03,13,10300.0,lost,,
Q-2025-000755,1,C033,P0054,R09,2025-07-14,67,516.02,won,,
Q-2025-000756,1,C021,P0114,R09,2025-07-06,28,2200.09,lost,,
Q-2025-000757,1,C039,P0060,R03,2025-07-12,217,599.63,won,,
Q-2025-000758,1,C007,P0010,R07,2025-07-17,2,34943.74,won,,
Q-2025-000759,1,C003,P0033,R03,2025-07-17,16,10757.79,lost,,
Q-2025-000759,2,C003,P0027,R03,2025-07-17,24,12982.63,won,,
Q-2025-000760,1,C023,P0110,R11,2025-07-18,17,2028.1,won,,
Q-2025-000761,1,C010,P0089,R10,2025-07-02,2,44791.45,lost,,
Q-2025-000762,1,C018,P0005,R06,2025-07-27,2,34183.15,won,,
Q-2025-000762,2,C018,P0089,R06,2025-07-27,2,54327.41,won,,
Q-2025-000762,3,C018,P0008,R06,2025-07-27,6,33930.59,won,,
Q-2025-000762,4,C018,P0011,R06,2025-07-27,1,30529.12,lost,,
Q-2025-000763,1,C032,P0011,R08,2025-07-07,5,36328.72,won,,
Q-2025-000764,1,C004,P0099,R04,2025-07-10,3,50742.49,won,,
Q-2025-000765,1,C040,P0027,R04,2025-07-13,16,10838.23,lost,,
Q-2025-000766,1,C014,P0094,R02,2025-07-06,4,41316.83,won,,
Q-2025-000766,2,C014,P0043,R02,2025-07-06,182,356.3,lost,,
Q-2025-000767,1,C004,P0099,R04,2025-07-22,4,50905.73,won,,
Q-2025-000768,1,C008,P0103,R06,2025-07-09,12,2419.07,lost,,
Q-2025-000769,1,C004,P0037,R04,2025-07-14,22,11790.13,won,,
Q-2025-000770,1,C016,P0091,R04,2025-07-05,1,61269.06,won,,
Q-2025-000770,2,C016,P0062,R04,2025-07-05,5,8676.37,won,,
Q-2025-000771,1,C038,P0073,R02,2025-07-12,20,9141.64,won,,
Q-2025-000772,1,C007,P0005,R07,2025-07-12,7,36909.1,won,,
Q-2025-000773,1,C021,P0017,R09,2025-07-06,7,33046.99,lost,DR-2025-0022,competitive_displacement
Q-2025-000773,2,C021,P0114,R09,2025-07-06,35,2192.13,lost,,
Q-2025-000774,1,C006,P0086,R06,2025-07-19,2,47384.41,won,,
Q-2025-000775,1,C038,P0114,R12,2025-07-30,8,2166.03,lost,,
Q-2025-000775,2,C038,P0105,R12,2025-07-30,25,2207.2,won,,
Q-2025-000776,1,C027,P0077,R01,2025-07-20,13,8192.43,lost,,
Q-2025-000776,2,C027,P0034,R01,2025-07-20,13,12989.83,lost,,
Q-2025-000777,1,C038,P0066,R02,2025-07-02,5,9132.36,lost,,
Q-2025-000778,1,C034,P0063,R10,2025-07-28,17,7255.56,won,,
Q-2025-000779,1,C004,P0037,R04,2025-07-29,11,11805.38,won,,
Q-2025-000779,2,C004,P0031,R04,2025-07-29,7,11819.49,won,,
Q-2025-000779,3,C004,P0033,R04,2025-07-29,15,11839.19,won,,
Q-2025-000779,4,C004,P0023,R04,2025-07-29,24,10821.17,won,,
Q-2025-000780,1,C009,P0091,R09,2025-07-12,1,49090.89,won,,
Q-2025-000781,1,C008,P0001,R08,2025-07-23,7,36588.23,won,,
Q-2025-000781,2,C008,P0019,R08,2025-07-23,7,38570.75,won,,
Q-2025-000782,1,C011,P0073,R11,2025-07-29,3,7948.75,won,,
Q-2025-000782,2,C011,P0091,R11,2025-07-29,1,44826.13,won,,
Q-2025-000783,1,C001,P0042,R01,2025-07-21,568,402.44,won,,
Q-2025-000784,1,C040,P0041,R04,2025-07-14,108,382.59,lost,,
Q-2025-000784,2,C040,P0026,R04,2025-07-14,20,10621.59,won,,
Q-2025-000785,1,C011,P0084,R11,2025-07-23,2,49005.97,won,,
Q-2025-000785,2,C011,P0080,R11,2025-07-23,2,7608.0,won,,
Q-2025-000786,1,C015,P0062,R04,2025-07-22,20,7737.86,lost,,
Q-2025-000787,1,C026,P0120,R02,2025-07-17,28,2514.65,won,,
Q-2025-000787,2,C026,P0042,R02,2025-07-17,431,502.37,lost,,
Q-2025-000787,3,C026,P0050,R02,2025-07-17,260,529.71,lost,,
Q-2025-000788,1,C011,P0106,R11,2025-07-21,17,1909.68,won,,
Q-2025-000789,1,C030,P0073,R06,2025-07-11,5,7841.22,won,,
Q-2025-000790,1,C015,P0083,R09,2025-07-19,4,47867.56,lost,,
Q-2025-000790,3,C015,P0082,R09,2025-07-19,3,54075.17,won,,
Q-2025-000790,4,C015,P0080,R09,2025-07-19,11,8256.6,lost,,
Q-2025-000791,1,C027,P0072,R03,2025-07-11,8,9374.69,won,,
Q-2025-000792,1,C017,P0007,R05,2025-07-04,1,30200.0,lost,,
Q-2025-000792,2,C017,P0075,R05,2025-07-04,2,6797.0,lost,,
Q-2025-000793,1,C002,P0114,R02,2025-08-16,36,1827.86,lost,,
Q-2025-000793,2,C002,P0071,R02,2025-08-16,11,7484.98,won,,
Q-2025-000794,1,C004,P0099,R10,2025-08-25,4,50769.02,lost,,
Q-2025-000795,1,C030,P0073,R06,2025-08-05,13,7864.64,won,,
Q-2025-000795,2,C030,P0089,R06,2025-08-05,4,46173.22,won,,
Q-2025-000795,3,C030,P0090,R06,2025-08-05,1,41193.02,won,,
Q-2025-000795,4,C030,P0065,R06,2025-08-05,16,7331.2,won,,
Q-2025-000796,1,C030,P0096,R06,2025-08-22,3,38445.79,won,,
Q-2025-000797,1,C005,P0066,R05,2025-08-18,5,7308.04,won,,
Q-2025-000798,1,C040,P0031,R04,2025-08-26,20,8703.34,lost,,
Q-2025-000799,1,C017,P0002,R05,2025-08-10,1,31480.0,lost,,
Q-2025-000800,1,C008,P0106,R08,2025-08-13,20,2022.98,lost,,
Q-2025-000801,1,C015,P0092,R03,2025-08-31,4,47151.8,won,,
Q-2025-000801,2,C015,P0082,R03,2025-08-31,1,54183.45,won,,
Q-2025-000801,3,C015,P0098,R03,2025-08-31,4,48539.24,lost,,
Q-2025-000801,4,C015,P0077,R03,2025-08-31,13,6636.85,won,,
Q-2025-000802,1,C011,P0097,R11,2025-08-02,2,44730.86,won,,
Q-2025-000803,1,C001,P0003,R01,2025-08-29,2,28184.61,lost,,
Q-2025-000804,1,C040,P0039,R04,2025-08-16,6,12781.04,won,,
Q-2025-000805,1,C027,P0034,R02,2025-08-10,15,12943.28,lost,,
Q-2025-000805,2,C027,P0072,R02,2025-08-10,2,9396.63,lost,,
Q-2025-000805,3,C027,P0079,R02,2025-08-10,8,10208.27,won,,
Q-2025-000806,1,C005,P0073,R10,2025-08-02,19,7174.97,won,,
Q-2025-000806,2,C005,P0009,R10,2025-08-02,5,28652.8,lost,,
Q-2025-000806,3,C005,P0017,R10,2025-08-02,1,32776.16,lost,,
Q-2025-000806,4,C005,P0066,R10,2025-08-02,13,7320.72,won,,
Q-2025-000807,1,C003,P0060,R09,2025-08-15,486,382.57,won,,
Q-2025-000808,1,C040,P0045,R01,2025-08-25,759,412.69,won,,
Q-2025-000809,1,C025,P0116,R01,2025-08-22,11,1896.74,lost,,
Q-2025-000809,2,C025,P0076,R01,2025-08-22,5,6313.35,won,,
